4.900000000000000000e+01,2.483333333333333215e+01
5.000000000000000000e+01,2.533333333333333215e+01
5.100000000000000000e+01,2.583333333333333215e+01
5.200000000000000000e+01,2.633333333333333215e+01
5.300000000000000000e+01,2.683333333333333215e+01
5.400000000000000000e+01,2.733333333333333215e+01
5.500000000000000000e+01,2.783333333333333215e+01
5.600000000000000000e+01,2.833333333333333215e+01
5.700000000000000000e+01,2.883333333333333215e+01
5.800000000000000000e+01,2.933333333333333215e+01
5.900000000000000000e+01,2.983333333333333215e+01
6.000000000000000000e+01,3.033333333333333215e+01
6.100000000000000000e+01,3.083333333333333215e+01
6.200000000000000000e+01,3.133333333333333215e+01
6.300000000000000000e+01,3.183333333333333215e+01
6.400000000000000000e+01,3.233333333333333570e+01
6.500000000000000000e+01,3.283333333333333570e+01
6.600000000000000000e+01,3.333333333333333570e+01
6.700000000000000000e+01,3.383333333333333570e+01
6.800000000000000000e+01,3.433333333333333570e+01
6.900000000000000000e+01,3.483333333333333570e+01
7.000000000000000000e+01,3.533333333333333570e+01
7.100000000000000000e+01,3.583333333333333570e+01
7.200000000000000000e+01,3.633333333333333570e+01
7.300000000000000000e+01,3.683333333333333570e+01
7.400000000000000000e+01,3.733333333333333570e+01
7.500000000000000000e+01,3.783333333333333570e+01
7.600000000000000000e+01,3.833333333333333570e+01
7.700000000000000000e+01,3.883333333333333570e+01
7.800000000000000000e+01,3.933333333333333570e+01
7.900000000000000000e+01,3.983333333333333570e+01
8.000000000000000000e+01,4.033333333333333570e+01
8.100000000000000000e+01,4.083333333333333570e+01
8.200000000000000000e+01,4.133333333333333570e+01
8.300000000000000000e+01,4.183333333333333570e+01
8.400000000000000000e+01,4.233333333333333570e+01
8.500000000000000000e+01,4.283333333333333570e+01
8.600000000000000000e+01,4.333333333333333570e+01
8.700000000000000000e+01,4.383333333333333570e+01
8.800000000000000000e+01,4.433333333333333570e+01
8.900000000000000000e+01,4.483333333333333570e+01
9.000000000000000000e+01,4.533333333333333570e+01
9.100000000000000000e+01,4.583333333333333570e+01
9.200000000000000000e+01,4.633333333333333570e+01
9.300000000000000000e+01,4.683333333333333570e+01
9.400000000000000000e+01,4.733333333333333570e+01
9.500000000000000000e+01,4.783333333333333570e+01
9.600000000000000000e+01,4.833333333333333570e+01
9.700000000000000000e+01,4.883333333333333570e+01
9.800000000000000000e+01,4.933333333333333570e+01
9.900000000000000000e+01,4.983333333333333570e+01
1.000000000000000000e+02,5.033333333333333570e+01
1.010000000000000000e+02,5.083333333333333570e+01
1.020000000000000000e+02,5.133333333333333570e+01
1.030000000000000000e+02,5.183333333333333570e+01
1.040000000000000000e+02,5.233333333333333570e+01
1.050000000000000000e+02,5.283333333333333570e+01
1.060000000000000000e+02,5.333333333333333570e+01
1.070000000000000000e+02,5.383333333333333570e+01
1.080000000000000000e+02,5.433333333333333570e+01
1.090000000000000000e+02,5.483333333333333570e+01
1.100000000000000000e+02,5.533333333333333570e+01
1.110000000000000000e+02,5.583333333333333570e+01
1.120000000000000000e+02,5.633333333333333570e+01
1.130000000000000000e+02,5.683333333333333570e+01
1.140000000000000000e+02,5.733333333333333570e+01
1.150000000000000000e+02,5.783333333333333570e+01
1.160000000000000000e+02,5.833333333333333570e+01
1.170000000000000000e+02,5.883333333333333570e+01
1.180000000000000000e+02,5.933333333333333570e+01
1.190000000000000000e+02,5.983333333333333570e+01
1.200000000000000000e+02,6.033333333333333570e+01
1.210000000000000000e+02,6.083333333333333570e+01
1.220000000000000000e+02,6.133333333333333570e+01
1.230000000000000000e+02,6.183333333333333570e+01
1.240000000000000000e+02,6.233333333333333570e+01
1.250000000000000000e+02,6.283333333333333570e+01
1.260000000000000000e+02,6.333333333333333570e+01
1.270000000000000000e+02,6.383333333333333570e+01
1.280000000000000000e+02,6.433333333333332860e+01
1.290000000000000000e+02,6.483333333333332860e+01
1.300000000000000000e+02,6.533333333333332860e+01
1.310000000000000000e+02,6.583333333333332860e+01
1.320000000000000000e+02,6.633333333333332860e+01
1.330000000000000000e+02,6.683333333333332860e+01
1.340000000000000000e+02,6.733333333333332860e+01
1.350000000000000000e+02,6.783333333333332860e+01
1.360000000000000000e+02,6.833333333333332860e+01
1.370000000000000000e+02,6.883333333333332860e+01
1.380000000000000000e+02,6.933333333333332860e+01
1.390000000000000000e+02,6.983333333333332860e+01
1.400000000000000000e+02,7.033333333333332860e+01
1.410000000000000000e+02,7.083333333333332860e+01
1.420000000000000000e+02,7.133333333333332860e+01
1.430000000000000000e+02,7.183333333333332860e+01
1.440000000000000000e+02,7.233333333333332860e+01
1.450000000000000000e+02,7.283333333333332860e+01
1.460000000000000000e+02,7.333333333333332860e+01
1.470000000000000000e+02,7.383333333333332860e+01
1.480000000000000000e+02,7.433333333333332860e+01
1.490000000000000000e+02,7.483333333333332860e+01
1.500000000000000000e+02,7.533333333333332860e+01
1.510000000000000000e+02,7.583333333333332860e+01
1.520000000000000000e+02,7.633333333333332860e+01
1.530000000000000000e+02,7.683333333333332860e+01
1.540000000000000000e+02,7.733333333333332860e+01
1.550000000000000000e+02,7.783333333333332860e+01
1.560000000000000000e+02,7.833333333333332860e+01
1.570000000000000000e+02,7.883333333333332860e+01
1.580000000000000000e+02,7.933333333333332860e+01
1.590000000000000000e+02,7.983333333333332860e+01
1.600000000000000000e+02,8.033333333333332860e+01
1.610000000000000000e+02,8.083333333333332860e+01
1.620000000000000000e+02,8.133333333333332860e+01
1.630000000000000000e+02,8.183333333333332860e+01
1.640000000000000000e+02,8.233333333333332860e+01
1.650000000000000000e+02,8.283333333333332860e+01
1.660000000000000000e+02,8.333333333333332860e+01
1.670000000000000000e+02,8.383333333333332860e+01
1.680000000000000000e+02,8.433333333333332860e+01
1.690000000000000000e+02,8.483333333333332860e+01
1.700000000000000000e+02,8.533333333333332860e+01
1.710000000000000000e+02,8.583333333333332860e+01
1.720000000000000000e+02,8.633333333333332860e+01
1.730000000000000000e+02,8.683333333333332860e+01
1.740000000000000000e+02,8.733333333333332860e+01
1.750000000000000000e+02,8.783333333333332860e+01
1.760000000000000000e+02,8.833333333333332860e+01
1.770000000000000000e+02,8.883333333333332860e+01
1.780000000000000000e+02,8.933333333333332860e+01
1.790000000000000000e+02,8.983333333333332860e+01
1.800000000000000000e+02,9.033333333333332860e+01
1.810000000000000000e+02,9.083333333333332860e+01
1.820000000000000000e+02,9.133333333333332860e+01
1.830000000000000000e+02,9.183333333333332860e+01
1.840000000000000000e+02,9.233333333333332860e+01
1.850000000000000000e+02,9.283333333333332860e+01
1.860000000000000000e+02,9.333333333333332860e+01
1.870000000000000000e+02,9.383333333333332860e+01
1.880000000000000000e+02,9.433333333333332860e+01
1.890000000000000000e+02,9.483333333333332860e+01
1.900000000000000000e+02,9.533333333333332860e+01
1.910000000000000000e+02,9.583333333333332860e+01
1.920000000000000000e+02,9.633333333333332860e+01
1.930000000000000000e+02,9.683333333333332860e+01
1.940000000000000000e+02,9.733333333333332860e+01
1.950000000000000000e+02,9.783333333333332860e+01
1.960000000000000000e+02,9.833333333333332860e+01
1.970000000000000000e+02,9.883333333333332860e+01
1.980000000000000000e+02,9.933333333333332860e+01
1.990000000000000000e+02,9.983333333333332860e+01
2.000000000000000000e+02,1.003333333333333286e+02
2.010000000000000000e+02,1.008333333333333286e+02
2.020000000000000000e+02,1.013333333333333286e+02
2.030000000000000000e+02,1.018333333333333286e+02
2.040000000000000000e+02,1.023333333333333286e+02
2.050000000000000000e+02,1.028333333333333286e+02
2.060000000000000000e+02,1.033333333333333286e+02
2.070000000000000000e+02,1.038333333333333286e+02
2.080000000000000000e+02,1.043333333333333286e+02
2.090000000000000000e+02,1.048333333333333286e+02
2.100000000000000000e+02,1.053333333333333286e+02
2.110000000000000000e+02,1.058333333333333286e+02
2.120000000000000000e+02,1.063333333333333286e+02
2.130000000000000000e+02,1.068333333333333286e+02
2.140000000000000000e+02,1.073333333333333286e+02
2.150000000000000000e+02,1.078333333333333286e+02
2.160000000000000000e+02,1.083333333333333286e+02
2.170000000000000000e+02,1.088333333333333286e+02
2.180000000000000000e+02,1.093333333333333286e+02
2.190000000000000000e+02,1.098333333333333286e+02
2.200000000000000000e+02,1.103333333333333286e+02
2.210000000000000000e+02,1.108333333333333286e+02
2.220000000000000000e+02,1.113333333333333286e+02
2.230000000000000000e+02,1.118333333333333286e+02
2.240000000000000000e+02,1.123333333333333286e+02
2.250000000000000000e+02,1.128333333333333286e+02
2.260000000000000000e+02,1.133333333333333286e+02
2.270000000000000000e+02,1.138333333333333286e+02
2.280000000000000000e+02,1.143333333333333286e+02
2.290000000000000000e+02,1.148333333333333286e+02
2.300000000000000000e+02,1.153333333333333286e+02
2.310000000000000000e+02,1.158333333333333286e+02
2.320000000000000000e+02,1.163333333333333286e+02
2.330000000000000000e+02,1.168333333333333286e+02
2.340000000000000000e+02,1.173333333333333286e+02
2.350000000000000000e+02,1.178333333333333286e+02
2.360000000000000000e+02,1.183333333333333286e+02
2.370000000000000000e+02,1.188333333333333286e+02
2.380000000000000000e+02,1.193333333333333286e+02
2.390000000000000000e+02,1.198333333333333286e+02
2.400000000000000000e+02,1.203333333333333286e+02
2.410000000000000000e+02,1.208333333333333286e+02
2.420000000000000000e+02,1.213333333333333286e+02
2.430000000000000000e+02,1.218333333333333286e+02
2.440000000000000000e+02,1.223333333333333286e+02
2.450000000000000000e+02,1.228333333333333286e+02
2.460000000000000000e+02,1.233333333333333286e+02
2.470000000000000000e+02,1.238333333333333286e+02
2.480000000000000000e+02,1.243333333333333286e+02
2.490000000000000000e+02,1.248333333333333286e+02
2.500000000000000000e+02,1.253333333333333286e+02
2.510000000000000000e+02,1.258333333333333286e+02
2.520000000000000000e+02,1.263333333333333286e+02
2.530000000000000000e+02,1.268333333333333286e+02
2.540000000000000000e+02,1.273333333333333286e+02
2.550000000000000000e+02,1.278333333333333286e+02
2.560000000000000000e+02,1.283333333333333428e+02
2.570000000000000000e+02,1.288333333333333428e+02
2.580000000000000000e+02,1.293333333333333428e+02
2.590000000000000000e+02,1.298333333333333428e+02
2.600000000000000000e+02,1.303333333333333428e+02
2.610000000000000000e+02,1.308333333333333428e+02
2.620000000000000000e+02,1.313333333333333428e+02
2.630000000000000000e+02,1.318333333333333428e+02
2.640000000000000000e+02,1.323333333333333428e+02
2.650000000000000000e+02,1.328333333333333428e+02
2.660000000000000000e+02,1.333333333333333428e+02
2.670000000000000000e+02,1.338333333333333428e+02
2.680000000000000000e+02,1.343333333333333428e+02
2.690000000000000000e+02,1.348333333333333428e+02
2.700000000000000000e+02,1.353333333333333428e+02
2.710000000000000000e+02,1.358333333333333428e+02
2.720000000000000000e+02,1.363333333333333428e+02
2.730000000000000000e+02,1.368333333333333428e+02
2.740000000000000000e+02,1.373333333333333428e+02
2.750000000000000000e+02,1.378333333333333428e+02
2.760000000000000000e+02,1.383333333333333428e+02
2.770000000000000000e+02,1.388333333333333428e+02
2.780000000000000000e+02,1.393333333333333428e+02
2.790000000000000000e+02,1.398333333333333428e+02
2.800000000000000000e+02,1.403333333333333428e+02
2.810000000000000000e+02,1.408333333333333428e+02
2.820000000000000000e+02,1.413333333333333428e+02
2.830000000000000000e+02,1.418333333333333428e+02
2.840000000000000000e+02,1.423333333333333428e+02
2.850000000000000000e+02,1.428333333333333428e+02
2.860000000000000000e+02,1.433333333333333428e+02
2.870000000000000000e+02,1.438333333333333428e+02
2.880000000000000000e+02,1.443333333333333428e+02
2.890000000000000000e+02,1.448333333333333428e+02
2.900000000000000000e+02,1.453333333333333428e+02
2.910000000000000000e+02,1.458333333333333428e+02
2.920000000000000000e+02,1.463333333333333428e+02
2.930000000000000000e+02,1.468333333333333428e+02
2.940000000000000000e+02,1.473333333333333428e+02
2.950000000000000000e+02,1.478333333333333428e+02
2.960000000000000000e+02,1.483333333333333428e+02
2.970000000000000000e+02,1.488333333333333428e+02
2.980000000000000000e+02,1.493333333333333428e+02
2.990000000000000000e+02,1.498333333333333428e+02
3.000000000000000000e+02,1.503333333333333428e+02
3.010000000000000000e+02,1.508333333333333428e+02
3.020000000000000000e+02,1.513333333333333428e+02
3.030000000000000000e+02,1.518333333333333428e+02
3.040000000000000000e+02,1.523333333333333428e+02
3.050000000000000000e+02,1.528333333333333428e+02
3.060000000000000000e+02,1.533333333333333428e+02
3.070000000000000000e+02,1.538333333333333428e+02
3.080000000000000000e+02,1.543333333333333428e+02
3.090000000000000000e+02,1.548333333333333428e+02
3.100000000000000000e+02,1.553333333333333428e+02
3.110000000000000000e+02,1.558333333333333428e+02
3.120000000000000000e+02,1.563333333333333428e+02
3.130000000000000000e+02,1.568333333333333428e+02
3.140000000000000000e+02,1.573333333333333428e+02
3.150000000000000000e+02,1.578333333333333428e+02
3.160000000000000000e+02,1.583333333333333428e+02
3.170000000000000000e+02,1.588333333333333428e+02
3.180000000000000000e+02,1.593333333333333428e+02
3.190000000000000000e+02,1.598333333333333428e+02
3.200000000000000000e+02,1.603333333333333428e+02
3.210000000000000000e+02,1.608333333333333428e+02
3.220000000000000000e+02,1.613333333333333428e+02
3.230000000000000000e+02,1.618333333333333428e+02
3.240000000000000000e+02,1.623333333333333428e+02
3.250000000000000000e+02,1.628333333333333428e+02
3.260000000000000000e+02,1.633333333333333428e+02
3.270000000000000000e+02,1.638333333333333428e+02
3.280000000000000000e+02,1.643333333333333428e+02
3.290000000000000000e+02,1.648333333333333428e+02
3.300000000000000000e+02,1.653333333333333428e+02
3.310000000000000000e+02,1.658333333333333428e+02
3.320000000000000000e+02,1.663333333333333428e+02
3.330000000000000000e+02,1.668333333333333428e+02
3.340000000000000000e+02,1.673333333333333428e+02
3.350000000000000000e+02,1.678333333333333428e+02
3.360000000000000000e+02,1.683333333333333428e+02
3.370000000000000000e+02,1.688333333333333428e+02
3.380000000000000000e+02,1.693333333333333428e+02
3.390000000000000000e+02,1.698333333333333428e+02
3.400000000000000000e+02,1.703333333333333428e+02
3.410000000000000000e+02,1.708333333333333428e+02
3.420000000000000000e+02,1.713333333333333428e+02
3.430000000000000000e+02,1.718333333333333428e+02
3.440000000000000000e+02,1.723333333333333428e+02
3.450000000000000000e+02,1.728333333333333428e+02
3.460000000000000000e+02,1.733333333333333428e+02
3.470000000000000000e+02,1.738333333333333428e+02
3.480000000000000000e+02,1.743333333333333428e+02
3.490000000000000000e+02,1.748333333333333428e+02
3.500000000000000000e+02,1.753333333333333428e+02
3.510000000000000000e+02,1.758333333333333428e+02
3.520000000000000000e+02,1.763333333333333428e+02
3.530000000000000000e+02,1.768333333333333428e+02
3.540000000000000000e+02,1.773333333333333428e+02
3.550000000000000000e+02,1.778333333333333428e+02
3.560000000000000000e+02,1.783333333333333428e+02
3.570000000000000000e+02,1.788333333333333428e+02
3.580000000000000000e+02,1.793333333333333428e+02
3.590000000000000000e+02,1.798333333333333428e+02
3.600000000000000000e+02,1.803333333333333428e+02
3.610000000000000000e+02,1.808333333333333428e+02
3.620000000000000000e+02,1.813333333333333428e+02
3.630000000000000000e+02,1.818333333333333428e+02
3.640000000000000000e+02,1.823333333333333428e+02
3.650000000000000000e+02,1.828333333333333428e+02
3.660000000000000000e+02,1.833333333333333428e+02
3.670000000000000000e+02,1.838333333333333428e+02
3.680000000000000000e+02,1.843333333333333428e+02
3.690000000000000000e+02,1.848333333333333428e+02
3.700000000000000000e+02,1.853333333333333428e+02
3.710000000000000000e+02,1.858333333333333428e+02
3.720000000000000000e+02,1.863333333333333428e+02
3.730000000000000000e+02,1.868333333333333428e+02
3.740000000000000000e+02,1.873333333333333428e+02
3.750000000000000000e+02,1.878333333333333428e+02
3.760000000000000000e+02,1.883333333333333428e+02
3.770000000000000000e+02,1.888333333333333428e+02
3.780000000000000000e+02,1.893333333333333428e+02
3.790000000000000000e+02,1.898333333333333428e+02
3.800000000000000000e+02,1.903333333333333428e+02
3.810000000000000000e+02,1.908333333333333428e+02
3.820000000000000000e+02,1.913333333333333428e+02
3.830000000000000000e+02,1.918333333333333428e+02
3.840000000000000000e+02,1.923333333333333428e+02
3.850000000000000000e+02,1.928333333333333428e+02
3.860000000000000000e+02,1.933333333333333428e+02
3.870000000000000000e+02,1.938333333333333428e+02
3.880000000000000000e+02,1.943333333333333428e+02
3.890000000000000000e+02,1.948333333333333428e+02
3.900000000000000000e+02,1.953333333333333428e+02
3.910000000000000000e+02,1.958333333333333428e+02
3.920000000000000000e+02,1.963333333333333428e+02
3.930000000000000000e+02,1.968333333333333428e+02
3.940000000000000000e+02,1.973333333333333428e+02
3.950000000000000000e+02,1.978333333333333428e+02
3.960000000000000000e+02,1.983333333333333428e+02
3.970000000000000000e+02,1.988333333333333428e+02
3.980000000000000000e+02,1.993333333333333428e+02
3.990000000000000000e+02,1.998333333333333428e+02
4.000000000000000000e+02,2.003333333333333428e+02
4.010000000000000000e+02,2.008333333333333428e+02
4.020000000000000000e+02,2.013333333333333428e+02
4.030000000000000000e+02,2.018333333333333428e+02
4.040000000000000000e+02,2.023333333333333428e+02
4.050000000000000000e+02,2.028333333333333428e+02
4.060000000000000000e+02,2.033333333333333428e+02
4.070000000000000000e+02,2.038333333333333428e+02
4.080000000000000000e+02,2.043333333333333428e+02
4.090000000000000000e+02,2.048333333333333428e+02
4.100000000000000000e+02,2.053333333333333428e+02
4.110000000000000000e+02,2.058333333333333428e+02
4.120000000000000000e+02,2.063333333333333428e+02
4.130000000000000000e+02,2.068333333333333428e+02
4.140000000000000000e+02,2.073333333333333428e+02
4.150000000000000000e+02,2.078333333333333428e+02
4.160000000000000000e+02,2.083333333333333428e+02
4.170000000000000000e+02,2.088333333333333428e+02
4.180000000000000000e+02,2.093333333333333428e+02
4.190000000000000000e+02,2.098333333333333428e+02
4.200000000000000000e+02,2.103333333333333428e+02
4.210000000000000000e+02,2.108333333333333428e+02
4.220000000000000000e+02,2.113333333333333428e+02
4.230000000000000000e+02,2.118333333333333428e+02
4.240000000000000000e+02,2.123333333333333428e+02
4.250000000000000000e+02,2.128333333333333428e+02
4.260000000000000000e+02,2.133333333333333428e+02
4.270000000000000000e+02,2.138333333333333428e+02
4.280000000000000000e+02,2.143333333333333428e+02
4.290000000000000000e+02,2.148333333333333428e+02
4.300000000000000000e+02,2.153333333333333428e+02
4.310000000000000000e+02,2.158333333333333428e+02
4.320000000000000000e+02,2.163333333333333428e+02
4.330000000000000000e+02,2.168333333333333428e+02
4.340000000000000000e+02,2.173333333333333428e+02
4.350000000000000000e+02,2.178333333333333428e+02
4.360000000000000000e+02,2.183333333333333428e+02
4.370000000000000000e+02,2.188333333333333428e+02
4.380000000000000000e+02,2.193333333333333428e+02
4.390000000000000000e+02,2.198333333333333428e+02
4.400000000000000000e+02,2.203333333333333428e+02
4.410000000000000000e+02,2.208333333333333428e+02
4.420000000000000000e+02,2.213333333333333428e+02
4.430000000000000000e+02,2.218333333333333428e+02
4.440000000000000000e+02,2.223333333333333428e+02
4.450000000000000000e+02,2.228333333333333428e+02
4.460000000000000000e+02,2.233333333333333428e+02
4.470000000000000000e+02,2.238333333333333428e+02
4.480000000000000000e+02,2.243333333333333428e+02
4.490000000000000000e+02,2.248333333333333428e+02
4.500000000000000000e+02,2.253333333333333428e+02
4.510000000000000000e+02,2.258333333333333428e+02
4.520000000000000000e+02,2.263333333333333428e+02
4.530000000000000000e+02,2.268333333333333428e+02
4.540000000000000000e+02,2.273333333333333428e+02
4.550000000000000000e+02,2.278333333333333428e+02
4.560000000000000000e+02,2.283333333333333428e+02
4.570000000000000000e+02,2.288333333333333428e+02
4.580000000000000000e+02,2.293333333333333428e+02
4.590000000000000000e+02,2.298333333333333428e+02
4.600000000000000000e+02,2.303333333333333428e+02
4.610000000000000000e+02,2.308333333333333428e+02
4.620000000000000000e+02,2.313333333333333428e+02
4.630000000000000000e+02,2.318333333333333428e+02
4.640000000000000000e+02,2.323333333333333428e+02
4.650000000000000000e+02,2.328333333333333428e+02
4.660000000000000000e+02,2.333333333333333428e+02
4.670000000000000000e+02,2.338333333333333428e+02
4.680000000000000000e+02,2.343333333333333428e+02
4.690000000000000000e+02,2.348333333333333428e+02
4.700000000000000000e+02,2.353333333333333428e+02
4.710000000000000000e+02,2.358333333333333428e+02
4.720000000000000000e+02,2.363333333333333428e+02
4.730000000000000000e+02,2.368333333333333428e+02
4.740000000000000000e+02,2.373333333333333428e+02
4.750000000000000000e+02,2.378333333333333428e+02
4.760000000000000000e+02,2.383333333333333428e+02
4.770000000000000000e+02,2.388333333333333428e+02
4.780000000000000000e+02,2.393333333333333428e+02
4.790000000000000000e+02,2.398333333333333428e+02
4.800000000000000000e+02,2.403333333333333428e+02
4.810000000000000000e+02,2.408333333333333428e+02
4.820000000000000000e+02,2.413333333333333428e+02
4.830000000000000000e+02,2.418333333333333428e+02
4.840000000000000000e+02,2.423333333333333428e+02
4.850000000000000000e+02,2.428333333333333428e+02
4.860000000000000000e+02,2.433333333333333428e+02
4.870000000000000000e+02,2.438333333333333428e+02
4.880000000000000000e+02,2.443333333333333428e+02
4.890000000000000000e+02,2.448333333333333428e+02
4.900000000000000000e+02,2.453333333333333428e+02
4.910000000000000000e+02,2.458333333333333428e+02
4.920000000000000000e+02,2.463333333333333428e+02
4.930000000000000000e+02,2.468333333333333428e+02
4.940000000000000000e+02,2.473333333333333428e+02
4.950000000000000000e+02,2.478333333333333428e+02
4.960000000000000000e+02,2.483333333333333428e+02
4.970000000000000000e+02,2.488333333333333428e+02
4.980000000000000000e+02,2.493333333333333428e+02
4.990000000000000000e+02,2.498333333333333428e+02
5.000000000000000000e+02,2.503333333333333428e+02
5.010000000000000000e+02,2.508333333333333428e+02
5.020000000000000000e+02,2.513333333333333428e+02
5.030000000000000000e+02,2.518333333333333428e+02
5.040000000000000000e+02,2.523333333333333428e+02
5.050000000000000000e+02,2.528333333333333428e+02
5.060000000000000000e+02,2.533333333333333428e+02
5.070000000000000000e+02,2.538333333333333428e+02
5.080000000000000000e+02,2.543333333333333428e+02
5.090000000000000000e+02,2.548333333333333428e+02
5.100000000000000000e+02,2.553333333333333428e+02
5.110000000000000000e+02,2.558333333333333428e+02
5.120000000000000000e+02,2.563333333333333144e+02
5.130000000000000000e+02,2.568333333333333144e+02
5.140000000000000000e+02,2.573333333333333144e+02
5.150000000000000000e+02,2.578333333333333144e+02
5.160000000000000000e+02,2.583333333333333144e+02
5.170000000000000000e+02,2.588333333333333144e+02
5.180000000000000000e+02,2.593333333333333144e+02
5.190000000000000000e+02,2.598333333333333144e+02
5.200000000000000000e+02,2.603333333333333144e+02
5.210000000000000000e+02,2.608333333333333144e+02
5.220000000000000000e+02,2.613333333333333144e+02
5.230000000000000000e+02,2.618333333333333144e+02
5.240000000000000000e+02,2.623333333333333144e+02
5.250000000000000000e+02,2.628333333333333144e+02
5.260000000000000000e+02,2.633333333333333144e+02
5.270000000000000000e+02,2.638333333333333144e+02
5.280000000000000000e+02,2.643333333333333144e+02
5.290000000000000000e+02,2.648333333333333144e+02
5.300000000000000000e+02,2.653333333333333144e+02
5.310000000000000000e+02,2.658333333333333144e+02
5.320000000000000000e+02,2.663333333333333144e+02
5.330000000000000000e+02,2.668333333333333144e+02
5.340000000000000000e+02,2.673333333333333144e+02
5.350000000000000000e+02,2.678333333333333144e+02
5.360000000000000000e+02,2.683333333333333144e+02
5.370000000000000000e+02,2.688333333333333144e+02
5.380000000000000000e+02,2.693333333333333144e+02
5.390000000000000000e+02,2.698333333333333144e+02
5.400000000000000000e+02,2.703333333333333144e+02
5.410000000000000000e+02,2.708333333333333144e+02
5.420000000000000000e+02,2.713333333333333144e+02
5.430000000000000000e+02,2.718333333333333144e+02
5.440000000000000000e+02,2.723333333333333144e+02
5.450000000000000000e+02,2.728333333333333144e+02
5.460000000000000000e+02,2.733333333333333144e+02
5.470000000000000000e+02,2.738333333333333144e+02
5.480000000000000000e+02,2.743333333333333144e+02
5.490000000000000000e+02,2.748333333333333144e+02
5.500000000000000000e+02,2.753333333333333144e+02
5.510000000000000000e+02,2.758333333333333144e+02
5.520000000000000000e+02,2.763333333333333144e+02
5.530000000000000000e+02,2.768333333333333144e+02
5.540000000000000000e+02,2.773333333333333144e+02
5.550000000000000000e+02,2.778333333333333144e+02
5.560000000000000000e+02,2.783333333333333144e+02
5.570000000000000000e+02,2.788333333333333144e+02
5.580000000000000000e+02,2.793333333333333144e+02
5.590000000000000000e+02,2.798333333333333144e+02
5.600000000000000000e+02,2.803333333333333144e+02
5.610000000000000000e+02,2.808333333333333144e+02
5.620000000000000000e+02,2.813333333333333144e+02
5.630000000000000000e+02,2.818333333333333144e+02
5.640000000000000000e+02,2.823333333333333144e+02
5.650000000000000000e+02,2.828333333333333144e+02
5.660000000000000000e+02,2.833333333333333144e+02
5.670000000000000000e+02,2.838333333333333144e+02
5.680000000000000000e+02,2.843333333333333144e+02
5.690000000000000000e+02,2.848333333333333144e+02
5.700000000000000000e+02,2.853333333333333144e+02
5.710000000000000000e+02,2.858333333333333144e+02
5.720000000000000000e+02,2.863333333333333144e+02
5.730000000000000000e+02,2.868333333333333144e+02
5.740000000000000000e+02,2.873333333333333144e+02
5.750000000000000000e+02,2.878333333333333144e+02
5.760000000000000000e+02,2.883333333333333144e+02
5.770000000000000000e+02,2.888333333333333144e+02
5.780000000000000000e+02,2.893333333333333144e+02
5.790000000000000000e+02,2.898333333333333144e+02
5.800000000000000000e+02,2.903333333333333144e+02
5.810000000000000000e+02,2.908333333333333144e+02
5.820000000000000000e+02,2.913333333333333144e+02
